0;29;0;39.700001;96669.390;0.109375;-0.143066;0.905273;-0.365854;-1.646341;0.243902;39.824116
0;29;0;39.700001;96669.390;0.111816;-0.140137;0.898438;-0.243902;-1.280488;0.121951;39.730000
0;29;0;39.700001;96667.343;0.108398;-0.139160;0.907227;-0.304878;-1.341463;1.219512;39.730000
0;29;0;39.700001;96667.343;-0.375488;-0.495605;11.270508;2.682927;-0.670732;-32.13414;39.635880
0;29;0;39.709999;96663.593;0.374023;-0.667969;10.676270;-5.609756;-2.439024;-42.01219;39.730000
0;29;0;39.709999;96663.593;-0.980957;-1.027344;10.222656;-11.95122;9.939025;-56.64634;39.635880
0;29;0;39.700001;96620.796;-0.217773;0.032227;10.332031;-9.512196;-8.475610;-42.74390;39.730000
0;29;0;39.700001;96620.796;0.049316;0.038086;10.139160;-10.42682;-4.268293;-32.19512;39.730000
0;29;0;39.700001;96620.796;0.005859;0.006836;9.991699;3.231707;-0.243902;-18.90243;39.730000
0;29;0;39.689999;96524.546;0.020508;0.058594;9.872559;18.658537;2.560976;-10.73170;39.730000
0;29;1;39.689999;96524.546;0.023926;0.026367;9.683105;20.243902;3.292683;-8.048780;39.635880
0;29;1;39.639999;96394.250;0.004395;0.003418;9.619629;-5.487805;7.926829;2.195122;39.635880
0;29;1;39.639999;96394.250;0.013672;0.026855;9.493652;-20.00000;5.365854;5.914634;39.635880
0;29;1;39.639999;96394.250;0.083984;0.032715;9.205566;8.780488;-12.01219;16.829269;39.635880
0;29;1;39.580002;96216.703;0.011719;-0.037598;9.082520;27.378050;-7.439024;16.280489;39.635880
0;29;1;39.580002;96216.703;-0.088379;-0.294434;2.042480;-31.95122;2.134146;3.353659;39.447647
0;29;1;39.540001;96423.453;0.210449;-0.362305;1.076172;14.085366;-4.390244;71.890244;39.824116
0;29;1;39.540001;96423.453;-0.050781;-0.726562;0.791016;10.853659;-17.56097;14.512196;40.577057
0;29;1;39.540001;96423.453;0.258301;-0.160645;0.501953;-14.69512;-3.048780;-40.73170;41.424118
0;29;1;40.590000;96106.437;-0.135742;0.382812;0.352051;-27.43902;16.890244;-17.98780;42.459412
0;29;2;40.590000;96106.437;-0.083984;0.360352;1.460938;14.268293;-19.02439;-6.402439;43.494705
0;29;2;42.860001;95737.937;-0.043945;0.847168;1.022949;-12.80487;-18.71951;98.719513;44.812351
0;29;2;42.860001;95737.937;-0.290527;0.988281;0.788086;-2.682927;10.548780;197.62194;46.035881
0;29;2;45.549999;95406.687;0.074219;1.430176;0.624512;-18.53658;-16.95122;26.402439;46.694706
0;29;2;45.549999;95406.687;0.005371;1.761230;0.446777;-30.42683;-17.37805;181.03659;47.353527
0;29;2;45.549999;95406.687;-0.171387;1.056641;0.452148;-11.21951;-5.426829;224.63415;47.824116
0;29;2;47.009998;95090.171;0.063477;1.602539;0.334473;-1.097561;-21.09756;73.475609;48.200588
0;29;2;47.009998;95090.171;0.076172;1.226562;0.296387;-4.634146;1.097561;117.74390;48.388824
0;29;2;47.520000;94855.296;0.122070;0.931152;0.124512;-4.024390;-7.256098;-49.93902;48.388824
0;29;2;47.520000;94855.296;-0.167969;0.937988;0.125488;-14.51219;-17.62195;-80.67073;48.577057
0;29;3;47.520000;94855.296;-0.520020;0.848145;0.147949;-19.81707;-12.56097;53.414635;48.577057
0;29;3;47.549999;94539.234;-0.460449;0.996094;0.002441;2.987805;-10.60975;119.45122;48.577057
0;29;3;47.549999;94539.234;-0.345215;0.984863;0.126953;5.975610;-6.646342;207.50000;48.482941
0;29;3;47.369999;94297.125;-0.287598;0.723145;0.023926;1.097561;-8.841464;143.65853;48.482941
0;29;3;47.369999;94297.125;-0.258789;0.606934;0.077148;-7.073171;-5.670732;49.085365;48.294704
0;29;3;47.150002;93991.906;-0.437012;0.661621;0.150391;1.341463;-4.451220;38.475609;48.482941
0;29;3;47.150002;93991.906;-0.242676;0.712891;0.139648;1.402439;-2.500000;61.829269;48.294704
0;29;3;47.150002;93991.906;-0.225586;0.640625;0.138672;-5.487805;-6.219512;64.085365;48.200588
0;29;3;47.020000;93742.085;-0.464355;0.604980;0.174316;-7.682927;-6.524390;73.902443;48.106468
0;29;3;47.020000;93742.085;-0.172852;0.543945;0.129883;-0.670732;-11.52439;53.048782;48.106468
0;29;4;46.880001;93485.843;-0.423828;0.710449;-0.021973;-5.243903;-16.46341;72.317078;47.918236
0;29;4;46.880001;93485.843;-0.477051;0.423828;-0.012695;-10.54878;-12.13414;166.21951;47.918236
0;29;4;46.880001;93485.843;-0.589844;0.599121;-0.073730;6.768293;-11.40243;137.62194;47.824116
0;29;4;46.669998;93215.359;-0.330566;0.902344;-0.123047;3.231707;-5.304878;144.81707;47.635880
0;29;4;46.669998;93215.359;-0.117188;0.940918;-0.158203;4.939024;2.560976;71.890244;47.447647
0;29;4;46.200001;92965.750;-0.295410;0.320801;-0.150391;6.158537;-2.195122;-57.50000;47.353527
0;29;4;46.200001;92965.750;-0.432617;0.779297;-0.122070;-0.182927;-6.219512;-96.28048;47.165291
0;29;4;46.200001;92965.750;-0.280762;0.517090;-0.143555;17.804878;-5.426829;-19.02439;47.071175
0;29;4;45.689999;92739.976;-0.401855;0.650879;-0.216797;10.243902;0.000000;-36.15853;46.882942
0;29;4;45.689999;92739.976;-0.446777;0.323730;-0.416992;-7.500000;1.890244;-77.43902;46.882942
0;29;5;45.330002;92567.156;-0.275879;0.718262;-0.192871;8.536586;1.219512;-21.28048;46.694706
